Time,T6
0.84765625,87
0.8515625,73
0.85546875,51
0.859375,25
0.86328125,1
0.8671875,-16
0.87109375,-27
0.875,-36
0.87890625,-45
0.8828125,-51
0.88671875,-53
0.890625,-52
0.89453125,-49
0.8984375,-40
0.90234375,-25
0.90625,-8
0.91015625,6
0.9140625,18
0.91796875,26
0.921875,30
0.92578125,31
0.9296875,31
0.93359375,31
0.9375,30
0.94140625,27
0.9453125,25
0.94921875,25
0.953125,26
0.95703125,24
0.9609375,19
0.96484375,12
0.96875,3
0.97265625,-7
0.9765625,-16
0.98046875,-24
0.984375,-34
0.98828125,-47
0.9921875,-57
0.99609375,-58
1.0,-49
1.00390625,-35
1.0078125,-19
1.01171875,-7
1.015625,-4
1.01953125,-6
1.0234375,-4
1.02734375,4
1.03125,15
1.03515625,21
1.0390625,20
1.04296875,10
1.046875,-7
1.05078125,-24
1.0546875,-36
1.05859375,-43
1.0625,-51
1.06640625,-61
1.0703125,-69
1.07421875,-67
1.078125,-54
1.08203125,-33
1.0859375,-14
1.08984375,-2
1.09375,2
1.09765625,0
1.1015625,-1
1.10546875,8
1.109375,28
1.11328125,50
1.1171875,63
1.12109375,63
1.125,51
1.12890625,27
1.1328125,0
1.13671875,-22
1.140625,-31
1.14453125,-31
1.1484375,-26
1.15234375,-21
1.15625,-20
1.16015625,-25
1.1640625,-36
1.16796875,-44
1.171875,-46
1.17578125,-43
1.1796875,-38
1.18359375,-31
1.1875,-24
1.19140625,-19
1.1953125,-16
1.19921875,-17
1.203125,-22
1.20703125,-29
1.2109375,-35
1.21484375,-36
1.21875,-29
1.22265625,-15
1.2265625,1
1.23046875,10
1.234375,9
1.23828125,-4
1.2421875,-23
1.24609375,-42
1.25,-53
1.25390625,-52
1.2578125,-40
1.26171875,-21
1.265625,-2
1.26953125,12
1.2734375,22
1.27734375,32
1.28125,42
1.28515625,49
1.2890625,50
1.29296875,45
1.296875,32
1.30078125,11
1.3046875,-13
1.30859375,-33
1.3125,-46
1.31640625,-54
1.3203125,-60
1.32421875,-63
1.328125,-59
1.33203125,-50
1.3359375,-38
1.33984375,-24
1.34375,-10
1.34765625,3
1.3515625,16
1.35546875,31
1.359375,51
1.36328125,70
1.3671875,81
1.37109375,78
1.375,60
1.37890625,35
1.3828125,16
1.38671875,9
1.390625,10
1.39453125,14
1.3984375,16
1.40234375,11
1.40625,-3
1.41015625,-19
1.4140625,-29
1.41796875,-28
1.421875,-18
1.42578125,-4
1.4296875,12
1.43359375,26
1.4375,36
1.44140625,41
1.4453125,42
1.44921875,40
1.453125,35
1.45703125,26
1.4609375,16
1.46484375,11
1.46875,9
1.47265625,8
1.4765625,6
1.48046875,-4
1.484375,-23
1.48828125,-44
1.4921875,-59
1.49609375,-67
1.5,-66
1.50390625,-58
1.5078125,-50
1.51171875,-47
1.515625,-46
1.51953125,-39
1.5234375,-22
1.52734375,4
1.53125,36
1.53515625,63
1.5390625,74
1.54296875,65
1.546875,43
1.55078125,23
1.5546875,12
1.55859375,12
1.5625,21
1.56640625,34
1.5703125,40
1.57421875,36
1.578125,26
1.58203125,17
1.5859375,10
1.58984375,5
1.59375,3
1.59765625,5
1.6015625,10
1.60546875,15
1.609375,22
1.61328125,34
1.6171875,44
1.62109375,48
1.625,47
1.62890625,42
1.6328125,37
1.63671875,33
1.640625,33
1.64453125,34
1.6484375,27
1.65234375,10
1.65625,-14
1.66015625,-37
1.6640625,-52
1.66796875,-59
1.671875,-60
1.67578125,-58
1.6796875,-58
1.68359375,-60
1.6875,-58
1.69140625,-51
1.6953125,-37
1.69921875,-18
1.703125,3
1.70703125,24
1.7109375,40
1.71484375,50
1.71875,52
1.72265625,47
1.7265625,37
1.73046875,26
1.734375,18
1.73828125,14
1.7421875,16
1.74609375,18
1.75,20
1.75390625,19
1.7578125,13
1.76171875,-1
1.765625,-17
1.76953125,-30
1.7734375,-34
1.77734375,-30
1.78125,-23
1.78515625,-19
1.7890625,-21
1.79296875,-28
1.796875,-37
1.80078125,-42
1.8046875,-38
1.80859375,-27
1.8125,-15
1.81640625,-6
1.8203125,0
1.82421875,1
1.828125,-4
1.83203125,-10
1.8359375,-19
1.83984375,-31
1.84375,-45
1.84765625,-57
1.8515625,-66
1.85546875,-70
1.859375,-69
1.86328125,-62
1.8671875,-49
1.87109375,-34
1.875,-23
1.87890625,-15
1.8828125,-9
1.88671875,-3
1.890625,0
1.89453125,3
1.8984375,8
1.90234375,13
1.90625,18
1.91015625,25
1.9140625,35
1.91796875,44
1.921875,42
1.92578125,28
1.9296875,7
1.93359375,-14
1.9375,-27
1.94140625,-30
1.9453125,-26
1.94921875,-24
1.953125,-29
1.95703125,-37
1.9609375,-39
1.96484375,-29
1.96875,-9
1.97265625,14
1.9765625,34
1.98046875,43
1.984375,43
1.98828125,38
1.9921875,33
1.99609375,30
2.0,27
2.00390625,23
2.0078125,20
2.01171875,19
2.015625,17
2.01953125,14
2.0234375,9
2.02734375,0
2.03125,-9
2.03515625,-15
2.0390625,-18
2.04296875,-17
2.046875,-13
2.05078125,-7
2.0546875,-5
2.05859375,-5
2.0625,3
2.06640625,23
2.0703125,50
2.07421875,72
2.078125,86
2.08203125,88
2.0859375,77
2.08984375,57
2.09375,39
2.09765625,30
2.1015625,30
2.10546875,30
2.109375,27
2.11328125,21
2.1171875,14
2.12109375,6
2.125,-4
2.12890625,-10
2.1328125,-8
2.13671875,2
2.140625,16
2.14453125,28
2.1484375,35
2.15234375,38
2.15625,38
2.16015625,38
2.1640625,40
2.16796875,38
2.171875,30
2.17578125,15
2.1796875,-2
2.18359375,-17
2.1875,-27
2.19140625,-29
2.1953125,-26
2.19921875,-27
2.203125,-35
2.20703125,-44
2.2109375,-49
2.21484375,-47
2.21875,-38
2.22265625,-23
2.2265625,-6
2.23046875,8
2.234375,18
2.23828125,29
2.2421875,43
2.24609375,58
2.25,72
2.25390625,79
2.2578125,80
2.26171875,75
2.265625,69
2.26953125,64
2.2734375,58
2.27734375,47
2.28125,28
2.28515625,5
2.2890625,-23
2.29296875,-49
2.296875,-64
2.30078125,-63
2.3046875,-47
2.30859375,-23
2.3125,7
2.31640625,37
2.3203125,61
2.32421875,74
2.328125,79
2.33203125,79
2.3359375,76
2.33984375,66
2.34375,51
2.34765625,36
2.3515625,22
2.35546875,10
2.359375,0
2.36328125,-5
2.3671875,-10
2.37109375,-17
2.375,-25
2.37890625,-32
2.3828125,-38
2.38671875,-40
2.390625,-38
2.39453125,-33
2.3984375,-27
2.40234375,-18
2.40625,-6
2.41015625,5
2.4140625,11
2.41796875,12
2.421875,8
2.42578125,1
2.4296875,-6
2.43359375,-7
2.4375,-4
2.44140625,-5
2.4453125,-16
2.44921875,-30
2.453125,-45
2.45703125,-60
2.4609375,-69
2.46484375,-70
2.46875,-64
2.47265625,-57
2.4765625,-52
2.48046875,-49
2.484375,-47
2.48828125,-42
2.4921875,-31
2.49609375,-13
2.5,9
2.50390625,29
2.5078125,46
2.51171875,58
2.515625,58
2.51953125,47
2.5234375,34
2.52734375,18
2.53125,-4
2.53515625,-25
2.5390625,-36
2.54296875,-34
2.546875,-27
2.55078125,-21
2.5546875,-17
2.55859375,-17
2.5625,-21
2.56640625,-26
2.5703125,-29
2.57421875,-28
2.578125,-25
2.58203125,-22
2.5859375,-18
2.58984375,-13
2.59375,-3
2.59765625,9
2.6015625,21
2.60546875,28
2.609375,27
2.61328125,17
2.6171875,2
2.62109375,-12
2.625,-23
2.62890625,-28
2.6328125,-29
2.63671875,-32
2.640625,-40
2.64453125,-50
2.6484375,-57
2.65234375,-60
2.65625,-56
2.66015625,-49
2.6640625,-42
2.66796875,-39
2.671875,-40
2.67578125,-38
2.6796875,-27
2.68359375,-7
2.6875,13
2.69140625,26
2.6953125,29
2.69921875,21
2.703125,7
2.70703125,-4
2.7109375,-7
2.71484375,-6
2.71875,-9
2.72265625,-19
2.7265625,-29
2.73046875,-35
2.734375,-37
2.73828125,-35
2.7421875,-29
2.74609375,-23
2.75,-22
2.75390625,-26
2.7578125,-28
2.76171875,-24
2.765625,-14
2.76953125,-1
2.7734375,13
2.77734375,26
2.78125,31
2.78515625,28
2.7890625,19
2.79296875,10
2.796875,4
2.80078125,1
2.8046875,-6
2.80859375,-17
2.8125,-28
2.81640625,-33
2.8203125,-27
2.82421875,-11
2.828125,11
2.83203125,30
2.8359375,38
2.83984375,37
2.84375,34
2.84765625,34
2.8515625,39
2.85546875,46
2.859375,47
2.86328125,37
2.8671875,20
2.87109375,6
2.875,0
2.87890625,3
2.8828125,8
2.88671875,8
2.890625,-2
2.89453125,-24
2.8984375,-51
2.90234375,-71
2.90625,-77
2.91015625,-73
2.9140625,-65
2.91796875,-52
2.921875,-33
2.92578125,-12
2.9296875,9
2.93359375,29
2.9375,45
2.94140625,52
2.9453125,48
2.94921875,42
2.953125,41
2.95703125,43
2.9609375,44
2.96484375,43
2.96875,36
2.97265625,22
2.9765625,3
2.98046875,-13
2.984375,-23
2.98828125,-26
2.9921875,-23
2.99609375,-20
3.0,-20
3.00390625,-25
3.0078125,-32
3.01171875,-35
3.015625,-29
3.01953125,-13
3.0234375,11
3.02734375,35
3.03125,52
3.03515625,63
3.0390625,67
3.04296875,66
3.046875,64
3.05078125,62
3.0546875,61
3.05859375,54
3.0625,37
3.06640625,15
3.0703125,-5
3.07421875,-21
3.078125,-28
3.08203125,-26
3.0859375,-17
3.08984375,-6
3.09375,3
3.09765625,5
3.1015625,3
3.10546875,2
3.109375,3
3.11328125,4
3.1171875,6
3.12109375,13
3.125,21
3.12890625,28
3.1328125,28
3.13671875,23
3.140625,13
3.14453125,1
3.1484375,-10
3.15234375,-18
3.15625,-20
3.16015625,-15
3.1640625,-5
3.16796875,6
3.171875,14
3.17578125,17
3.1796875,17
3.18359375,19
3.1875,24
3.19140625,34
3.1953125,49
3.19921875,65
3.203125,75
3.20703125,74
3.2109375,63
3.21484375,46
3.21875,29
3.22265625,13
3.2265625,3
3.23046875,-1
3.234375,-1
3.23828125,-3
3.2421875,-9
3.24609375,-19
3.25,-31
3.25390625,-44
3.2578125,-54
3.26171875,-59
3.265625,-55
3.26953125,-41
3.2734375,-20
3.27734375,3
3.28125,24
3.28515625,39
3.2890625,47
3.29296875,46
3.296875,41
3.30078125,36
3.3046875,33
3.30859375,32
3.3125,28
3.31640625,21
3.3203125,8
3.32421875,-9
3.328125,-29
3.33203125,-47
3.3359375,-59
3.33984375,-64
3.34375,-63
3.34765625,-57
3.3515625,-46
3.35546875,-32
3.359375,-17
3.36328125,-3
3.3671875,4
3.37109375,3
3.375,-1
3.37890625,1
3.3828125,10
3.38671875,21
3.390625,28
3.39453125,30
3.3984375,28
3.40234375,21
3.40625,13
3.41015625,4
3.4140625,-4
3.41796875,-13
3.421875,-25
3.42578125,-38
3.4296875,-45
3.43359375,-46
3.4375,-41
3.44140625,-33
3.4453125,-20
3.44921875,3
3.453125,31
3.45703125,53
3.4609375,65
3.46484375,66
3.46875,59
3.47265625,51
3.4765625,48
3.48046875,49
3.484375,46
3.48828125,33
3.4921875,9
3.49609375,-19
3.5,-40
3.50390625,-49
3.5078125,-44
3.51171875,-33
3.515625,-24
3.51953125,-19
3.5234375,-17
3.52734375,-13
3.53125,-4
3.53515625,6
3.5390625,13
3.54296875,13
3.546875,9
3.55078125,9
3.5546875,16
3.55859375,26
3.5625,36
3.56640625,39
3.5703125,34
3.57421875,23
3.578125,11
3.58203125,5
3.5859375,3
3.58984375,3
3.59375,-2
3.59765625,-13
3.6015625,-23
3.60546875,-28
3.609375,-29
3.61328125,-27
3.6171875,-18
3.62109375,-5
3.625,4
3.62890625,7
3.6328125,10
3.63671875,14
3.640625,18
3.64453125,23
3.6484375,30
3.65234375,37
3.65625,37
3.66015625,31
3.6640625,26
3.66796875,25
3.671875,25
3.67578125,21
3.6796875,14
3.68359375,2
3.6875,-15
3.69140625,-31
3.6953125,-41
3.69921875,-46
3.703125,-49
3.70703125,-51
3.7109375,-54
3.71484375,-56
3.71875,-54
3.72265625,-46
3.7265625,-34
3.73046875,-21
3.734375,-10
3.73828125,-4
3.7421875,-4
3.74609375,-9
3.75,-18
3.75390625,-25
3.7578125,-31
3.76171875,-38
3.765625,-44
3.76953125,-49
3.7734375,-54
3.77734375,-54
3.78125,-49
3.78515625,-41
3.7890625,-37
3.79296875,-38
3.796875,-40
3.80078125,-41
3.8046875,-36
3.80859375,-25
3.8125,-12
3.81640625,-2
3.8203125,-1
3.82421875,-5
3.828125,-4
3.83203125,7
3.8359375,22
3.83984375,32
3.84375,34
3.84765625,29
3.8515625,14
3.85546875,-5
3.859375,-20
3.86328125,-29
3.8671875,-38
3.87109375,-50
3.875,-59
3.87890625,-61
3.8828125,-55
3.88671875,-43
3.890625,-22
3.89453125,3
3.8984375,25
3.90234375,38
3.90625,44
3.91015625,46
3.9140625,44
3.91796875,41
3.921875,41
3.92578125,40
3.9296875,31
3.93359375,14
3.9375,-4
3.94140625,-20
3.9453125,-30
3.94921875,-35
3.953125,-34
3.95703125,-34
3.9609375,-36
3.96484375,-38
3.96875,-34
3.97265625,-23
3.9765625,-7
3.98046875,9
3.984375,24
3.98828125,36
3.9921875,42
3.99609375,39
4.0,31
4.00390625,24
4.0078125,18
4.01171875,12
4.015625,4
4.01953125,-4
4.0234375,-13
4.02734375,-25
4.03125,-36
4.03515625,-43
4.0390625,-46
4.04296875,-47
4.046875,-48
4.05078125,-46
4.0546875,-40
4.05859375,-31
4.0625,-18
4.06640625,-4
4.0703125,8
4.07421875,19
4.078125,30
4.08203125,44
4.0859375,60
4.08984375,75
4.09375,83
4.09765625,83
4.1015625,74
4.10546875,56
4.109375,35
4.11328125,16
4.1171875,1
4.12109375,-9
4.125,-16
4.12890625,-18
4.1328125,-18
4.13671875,-17
4.140625,-17
4.14453125,-19
4.1484375,-22
4.15234375,-24
4.15625,-21
4.16015625,-8
4.1640625,13
4.16796875,35
4.171875,50
4.17578125,52
4.1796875,42
4.18359375,23
4.1875,7
4.19140625,1
4.1953125,6
4.19921875,13
4.203125,14
4.20703125,9
4.2109375,-2
4.21484375,-20
4.21875,-37
4.22265625,-46
4.2265625,-45
4.23046875,-35
4.234375,-20
4.23828125,3
4.2421875,27
4.24609375,48
4.25,64
4.25390625,73
4.2578125,71
4.26171875,58
4.265625,41
4.26953125,25
4.2734375,15
4.27734375,15
4.28125,23
4.28515625,32
4.2890625,34
4.29296875,26
4.296875,12
4.30078125,-5
4.3046875,-20
4.30859375,-34
4.3125,-45
4.31640625,-53
4.3203125,-56
4.32421875,-53
4.328125,-40
4.33203125,-20
4.3359375,-3
4.33984375,7
4.34375,9
4.34765625,8
4.3515625,5
4.35546875,6
4.359375,11
4.36328125,16
4.3671875,17
4.37109375,12
4.375,2
4.37890625,-14
4.3828125,-34
4.38671875,-54
4.390625,-71
4.39453125,-83
4.3984375,-86
4.40234375,-78
4.40625,-62
4.41015625,-45
4.4140625,-30
4.41796875,-14
4.421875,-2
4.42578125,3
4.4296875,5
4.43359375,10
4.4375,20
4.44140625,30
4.4453125,39
4.44921875,45
4.453125,42
4.45703125,30
4.4609375,13
4.46484375,1
4.46875,-5
4.47265625,-7
4.4765625,-6
4.48046875,-10
4.484375,-19
4.48828125,-33
4.4921875,-47
4.49609375,-60
4.5,-72
4.50390625,-75
4.5078125,-65
4.51171875,-40
4.515625,-6
4.51953125,31
4.5234375,62
4.52734375,80
4.53125,81
4.53515625,69
4.5390625,53
4.54296875,38
4.546875,24
4.55078125,11
4.5546875,0
4.55859375,-9
4.5625,-16
4.56640625,-21
4.5703125,-25
4.57421875,-34
4.578125,-44
4.58203125,-49
4.5859375,-43
4.58984375,-26
4.59375,-2
4.59765625,29
4.6015625,58
4.60546875,80
4.609375,95
4.61328125,105
4.6171875,108
4.62109375,104
4.625,96
4.62890625,85
4.6328125,71
4.63671875,52
4.640625,30
4.64453125,11
4.6484375,-4
4.65234375,-12
4.65625,-13
4.66015625,-10
4.6640625,-8
4.66796875,-10
4.671875,-14
4.67578125,-14
4.6796875,-8
4.68359375,4
4.6875,17
4.69140625,28
4.6953125,33
4.69921875,31
4.703125,25
4.70703125,16
4.7109375,8
4.71484375,3
4.71875,4
4.72265625,5
4.7265625,1
4.73046875,-9
4.734375,-24
4.73828125,-38
4.7421875,-46
4.74609375,-44
4.75,-36
4.75390625,-26
4.7578125,-17
4.76171875,-14
4.765625,-14
4.76953125,-15
4.7734375,-12
4.77734375,-6
4.78125,-3
4.78515625,-4
4.7890625,-8
4.79296875,-11
4.796875,-10
4.80078125,-4
4.8046875,3
4.80859375,3
4.8125,-9
4.81640625,-26
4.8203125,-40
4.82421875,-47
4.828125,-49
4.83203125,-48
4.8359375,-49
4.83984375,-58
4.84375,-70
4.84765625,-73
4.8515625,-64
4.85546875,-48
4.859375,-31
4.86328125,-15
4.8671875,2
4.87109375,18
4.875,34
4.87890625,50
4.8828125,60
4.88671875,63
4.890625,58
4.89453125,50
4.8984375,40
4.90234375,32
4.90625,27
4.91015625,26
4.9140625,26
4.91796875,22
4.921875,14
4.92578125,4
4.9296875,-6
4.93359375,-13
4.9375,-14
4.94140625,-9
4.9453125,-5
4.94921875,-3
4.953125,-1
4.95703125,6
4.9609375,18
4.96484375,30
4.96875,39
4.97265625,41
4.9765625,35
4.98046875,25
4.984375,17
4.98828125,12
4.9921875,8
4.99609375,-1
5.0,-16
5.00390625,-35
5.0078125,-52
5.01171875,-62
5.015625,-66
5.01953125,-62
5.0234375,-55
5.02734375,-46
5.03125,-37
5.03515625,-27
5.0390625,-15
5.04296875,1
5.046875,18
5.05078125,29
5.0546875,30
5.05859375,22
5.0625,8
5.06640625,-6
5.0703125,-16
5.07421875,-18
5.078125,-11
5.08203125,-3
5.0859375,-2
5.08984375,-8
5.09375,-17
5.09765625,-28
5.1015625,-37
5.10546875,-40
5.109375,-34
5.11328125,-21
5.1171875,-7
5.12109375,9
5.125,26
5.12890625,40
5.1328125,48
5.13671875,48
5.140625,41
5.14453125,30
5.1484375,17
5.15234375,5
5.15625,-4
5.16015625,-10
5.1640625,-13
5.16796875,-16
5.171875,-22
5.17578125,-33
5.1796875,-45
5.18359375,-58
5.1875,-70
5.19140625,-76
5.1953125,-72
5.19921875,-61
5.203125,-47
5.20703125,-32
5.2109375,-17
5.21484375,-5
5.21875,2
5.22265625,8
5.2265625,17
5.23046875,32
5.234375,49
5.23828125,65
5.2421875,74
5.24609375,73
5.25,57
5.25390625,29
5.2578125,-1
5.26171875,-24
5.265625,-36
5.26953125,-37
5.2734375,-31
5.27734375,-24
5.28125,-21
5.28515625,-22
5.2890625,-23
5.29296875,-21
5.296875,-12
5.30078125,0
5.3046875,11
5.30859375,19
5.3125,21
5.31640625,22
5.3203125,24
5.32421875,31
5.328125,41
5.33203125,50
5.3359375,56
5.33984375,59
5.34375,58
5.34765625,52
5.3515625,43
5.35546875,32
5.359375,15
5.36328125,-4
5.3671875,-23
5.37109375,-37
5.375,-40
5.37890625,-30
5.3828125,-10
5.38671875,14
5.390625,39
5.39453125,60
5.3984375,74
5.40234375,80
5.40625,80
5.41015625,76
5.4140625,64
5.41796875,46
5.421875,22
5.42578125,-4
5.4296875,-26
5.43359375,-42
5.4375,-51
5.44140625,-54
5.4453125,-55
5.44921875,-59
5.453125,-66
5.45703125,-70
5.4609375,-64
5.46484375,-45
5.46875,-14
5.47265625,20
5.4765625,51
5.48046875,71
5.484375,79
5.48828125,79
5.4921875,72
5.49609375,64
5.5,57
5.50390625,53
5.5078125,53
5.51171875,53
5.515625,53
5.51953125,48
5.5234375,37
5.52734375,19
5.53125,1
5.53515625,-13
5.5390625,-21
5.54296875,-21
5.546875,-14
5.55078125,-6
5.5546875,1
5.55859375,4
5.5625,8
5.56640625,15
5.5703125,28
5.57421875,41
5.578125,53
5.58203125,58
5.5859375,52
5.58984375,35
5.59375,15
5.59765625,0
5.6015625,-7
5.60546875,-13
5.609375,-23
5.61328125,-33
5.6171875,-44
5.62109375,-54
5.625,-58
5.62890625,-54
5.6328125,-43
5.63671875,-32
5.640625,-24
5.64453125,-18
5.6484375,-14
5.65234375,-10
5.65625,-3
5.66015625,6
5.6640625,16
5.66796875,28
5.671875,40
5.67578125,49
5.6796875,52
5.68359375,53
5.6875,51
5.69140625,45
5.6953125,35
5.69921875,17
5.703125,-6
5.70703125,-29
5.7109375,-46
5.71484375,-54
5.71875,-54
5.72265625,-49
5.7265625,-44
5.73046875,-42
5.734375,-41
5.73828125,-34
5.7421875,-21
5.74609375,-5
5.75,8
5.75390625,17
5.7578125,22
5.76171875,25
5.765625,27
5.76953125,29
5.7734375,29
5.77734375,20
5.78125,2
5.78515625,-21
5.7890625,-46
5.79296875,-70
5.796875,-90
5.80078125,-100
5.8046875,-105
5.80859375,-106
5.8125,-102
5.81640625,-90
5.8203125,-72
5.82421875,-52
5.828125,-29
5.83203125,-3
5.8359375,20
5.83984375,37
5.84375,46
5.84765625,51
5.8515625,52
5.85546875,49
5.859375,41
5.86328125,31
5.8671875,21
5.87109375,11
5.875,2
5.87890625,-3
5.8828125,-2
5.88671875,2
5.890625,6
5.89453125,7
5.8984375,7
5.90234375,6
5.90625,7
5.91015625,10
5.9140625,17
5.91796875,27
5.921875,39
5.92578125,51
5.9296875,60
5.93359375,66
5.9375,68
5.94140625,63
5.9453125,53
5.94921875,40
5.953125,29
5.95703125,20
5.9609375,13
5.96484375,9
5.96875,4
5.97265625,-2
5.9765625,-9
5.98046875,-17
5.984375,-25
5.98828125,-32
5.9921875,-37
5.99609375,-38
6.0,-36
6.00390625,-30
6.0078125,-21
6.01171875,-10
6.015625,4
6.01953125,21
6.0234375,39
6.02734375,57
6.03125,67
6.03515625,70
6.0390625,67
6.04296875,62
6.046875,56
6.05078125,50
6.0546875,43
6.05859375,32
6.0625,20
6.06640625,8
6.0703125,-1
6.07421875,-10
6.078125,-20
6.08203125,-31
6.0859375,-43
6.08984375,-52
6.09375,-51
6.09765625,-40
6.1015625,-20
6.10546875,5
6.109375,29
6.11328125,45
6.1171875,51
6.12109375,49
6.125,44
6.12890625,39
6.1328125,34
6.13671875,31
6.140625,23
6.14453125,7
6.1484375,-12
6.15234375,-26
6.15625,-31
6.16015625,-33
6.1640625,-36
6.16796875,-40
6.171875,-46
6.17578125,-50
6.1796875,-42
6.18359375,-19
6.1875,14
6.19140625,42
6.1953125,58
6.19921875,61
6.203125,59
6.20703125,54
6.2109375,48
6.21484375,43
6.21875,39
6.22265625,34
6.2265625,25
6.23046875,16
6.234375,8
6.23828125,1
6.2421875,-7
6.24609375,-13
6.25,-15
6.25390625,-18
6.2578125,-26
6.26171875,-39
6.265625,-53
6.26953125,-63
6.2734375,-61
6.27734375,-43
6.28125,-13
6.28515625,15
6.2890625,33
6.29296875,38
6.296875,32
6.30078125,22
6.3046875,13
6.30859375,6
6.3125,0
6.31640625,-6
6.3203125,-13
6.32421875,-17
6.328125,-17
6.33203125,-16
6.3359375,-18
6.33984375,-26
6.34375,-35
6.34765625,-43
6.3515625,-46
6.35546875,-41
6.359375,-31
6.36328125,-20
6.3671875,-12
6.37109375,-4
6.375,6
6.37890625,20
6.3828125,37
6.38671875,52
6.390625,58
6.39453125,53
6.3984375,39
6.40234375,22
6.40625,7
6.41015625,-3
6.4140625,-10
6.41796875,-15
6.421875,-21
6.42578125,-28
6.4296875,-34
6.43359375,-37
6.4375,-38
6.44140625,-39
6.4453125,-40
6.44921875,-43
6.453125,-47
6.45703125,-49
6.4609375,-42
6.46484375,-25
6.46875,-4
6.47265625,15
6.4765625,28
6.48046875,33
6.484375,31
6.48828125,25
6.4921875,24
6.49609375,27
6.5,26
6.50390625,15
6.5078125,-5
6.51171875,-30
6.515625,-55
6.51953125,-75
6.5234375,-86
6.52734375,-87
6.53125,-81
6.53515625,-74
6.5390625,-66
6.54296875,-57
6.546875,-45
6.55078125,-32
6.5546875,-21
6.55859375,-10
6.5625,1
6.56640625,8
6.5703125,8
6.57421875,2
6.578125,-6
6.58203125,-11
6.5859375,-14
6.58984375,-14
6.59375,-15
6.59765625,-18
6.6015625,-28
6.60546875,-40
6.609375,-52
6.61328125,-60
6.6171875,-67
6.62109375,-72
6.625,-72
6.62890625,-65
6.6328125,-51
6.63671875,-34
6.640625,-17
6.64453125,-1
